Rank,Ticker,Minervini,Sector,Industry,Universe,Relative Strength,Percentile,RS_1W,1 Month Ago,3 Months Ago,6 Months Ago,RMV,Close,ATR% (14),PTC,Contraction,Confirmed Breakout,Not Extended,Flip Setup,SPY Trend OK,Source,CANSLIM,DaysToEarnings,is_restricted,Name,Commentary,Commentary_Text,Stage,label,date,rs_1w_pct,rs_1m_pct,Candidate High-Win,Candidate Flip
141,ABVX,8,Healthcare,Biotechnology,NASDAQ,7.511514272056349,100,7.51654836439195,7.120048750392423,100,100,27.81,130.35000610351562,0.03743053777124129,6,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,ABVX,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,100,100,False,False
142,GTX,8,Consumer Cyclical,Auto Parts,NASDAQ,1.3698610603781478,86,1.4833217673064836,1.494005538083523,92,87,27.94,18.899999618530273,0.04750944595327145,6,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,GTX,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,90,90,False,False
143,MSGS,8,Communication Services,Entertainment,NYSE,1.4449952703111093,89,1.2505743138434686,1.2136433308409431,59,24,27.98,325.260009765625,0.04314021341742929,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,MSGS,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,78,78,False,False
144,PWR,8,Industrials,Engineering & Construction,NYSE,1.3597874485979038,85,1.2770987588872773,1.142671381875168,83,78,28.52,552.6599731445312,0.04047697879953459,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,PWR,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,80,71,False,False
145,ROIV,8,Healthcare,Biotechnology,NASDAQ,1.7934740885703393,95,1.8078395176970636,1.5516647249215576,96,42,28.58,27.149999618530273,0.04696133766631832,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,ROIV,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,95,92,False,False
146,LIND,8,Consumer Cyclical,Travel Services,NASDAQ,1.6063987520716538,92,1.5496907982836472,1.2874706523631045,31,84,28.6,20.850000381469727,0.039773889998586644,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,LIND,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,91,83,False,False
147,M,8,Consumer Cyclical,Department Stores,NYSE,1.3642245168784037,85,1.340758422981211,1.2924138323316534,92,31,28.74,22.40999984741211,0.044399828862665525,6,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,M,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,85,84,False,False
148,WT,8,Financial Services,Asset Management,NYSE,1.407666105601695,87,1.3866004459404695,1.278405390242967,38,86,28.94,16.3799991607666,0.03982353801217271,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,WT,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,87,83,False,False
149,KMT,8,Industrials,Tools & Accessories,NYSE,1.5876814060402844,92,1.5610220681777118,1.4043690043826227,77,18,28.95,39.59000015258789,0.04432028756996678,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,KMT,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,92,88,False,False
150,PKE,8,Industrials,Aerospace & Defense,NYSE,1.4470888117396772,89,1.3681595086144125,1.381714878714852,79,86,29.02,25.850000381469727,0.04064658959586925,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,PKE,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,86,87,False,False
151,IMOS,7,Technology,Semiconductors,NASDAQ,1.472698144385661,89,1.6256426975643525,2.004783178379632,94,8,29.08,34.20000076293945,0.046553889568978254,4,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,IMOS,Sideways,"Weakening, slipped below MA50 but holding MA200.",2,,,93,97,False,False
152,ISBA,8,Financial Services,Banks - Regional,NASDAQ,1.5086248098085573,90,1.5021463946982494,1.5437206060442175,94,88,29.2,52.45000076293945,0.04118206946643103,7,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,ISBA,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,90,91,False,False
153,TECK,8,Basic Materials,Other Industrial Metals & Mining,NYSE,1.4336942393074077,88,1.3898423897658672,1.1739886765313592,58,6,29.2,59.400001525878906,0.045478593943358146,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,TECK,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,87,74,False,False
154,NPKI,8,Energy,Oil & Gas Equipment & Services,NYSE,1.4411916305783605,88,1.344237860183725,1.4400147834195045,88,86,29.24,14.579999923706055,0.042328034887249365,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,NPKI,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,85,89,False,False
155,WS,8,Basic Materials,Steel,NYSE,1.3592707861194362,85,1.4517139254200715,1.2377075567525426,44,63,29.54,44.06999969482422,0.046617377860995145,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,WS,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,89,80,False,False
156,FCX,8,Basic Materials,Copper,NYSE,1.4632579724261643,89,1.4373121899621508,1.328136607914517,35,55,29.65,64.33999633789062,0.04666060325309893,7,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,FCX,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,89,85,False,False
157,HLF,8,Consumer Defensive,Packaged Foods,NYSE,2.15746479791394,97,1.9739720688882207,1.9135184976358195,89,58,29.76,19.959999084472656,0.04237046109841335,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,HLF,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,97,96,False,False
158,PDS,8,Energy,Oil & Gas Drilling,NYSE,1.5177656621067366,90,1.4216923243548214,1.256515647121446,58,50,29.88,88.27999877929688,0.04352224196445578,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,PDS,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,88,81,False,False
159,CW,8,Industrials,Aerospace & Defense,NYSE,1.4244681275282982,88,1.35214416955957,1.3352039326309808,85,83,29.89,707.4500122070312,0.04429693112777139,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,CW,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,86,86,False,False
160,FNV,8,Basic Materials,Gold,NYSE,1.3576398544754793,85,1.2928175549539382,1.3987353111595622,79,82,29.98,260.3999938964844,0.04238260187271922,7,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,FNV,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,82,88,False,False
161,TSM,8,Technology,Semiconductors,NYSE,1.4603661215993307,89,1.4400696085708327,1.2701494049478508,86,82,30.05,370.5400085449219,0.04435418405413106,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,TSM,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,89,82,False,False
162,CMDB,8,Industrials,Marine Shipping,NYSE,1.5308846250122212,91,1.5307919941149495,1.20912493387379,92,25,30.11,18.6200008392334,0.04559229589230379,6,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,CMDB,Upward,Bullish posture but MA200 flattening.,3,,,91,77,False,False
163,AAMI,8,Financial Services,Asset Management,NYSE,1.3528848545256724,85,1.337719949947624,1.4152487530973124,81,97,30.34,53.22999954223633,0.04590992447337526,7,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,AAMI,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,85,88,False,False
164,ASX,8,Technology,Semiconductors,NYSE,1.921542550175055,96,1.8937938856805943,1.5903556650090351,89,45,30.37,23.959999084472656,0.04236226365399885,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,ASX,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,96,92,False,False
165,CLMT,8,Basic Materials,Specialty Chemicals,NASDAQ,1.5837293797347978,92,1.4863213900383685,1.1836729580023921,70,31,30.41,28.139999389648438,0.0430500592945494,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,CLMT,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,90,75,False,False
166,ENS,8,Industrials,Electrical Equipment & Parts,NYSE,1.4121440233900096,87,1.5003148503263588,1.558639910453118,90,56,30.61,173.2100067138672,0.0512136310048232,6,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,ENS,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,90,92,False,False
167,HII,8,Industrials,Aerospace & Defense,NYSE,1.621747774352326,92,1.5655198182784489,1.5509293438353715,89,82,30.68,437.57000732421875,0.045453948107673864,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,HII,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,92,91,False,False
168,PARR,8,Energy,Oil & Gas Refining & Marketing,NYSE,1.4563150397580602,89,1.4994759154640205,1.3499170951382535,97,96,30.78,42.75,0.04284044614710605,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,PARR,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,90,86,False,False
169,BKD,8,Healthcare,Medical Care Facilities,NYSE,1.7768217814707865,95,2.0302973086338367,1.6499718024342775,94,75,31.01,14.899999618530273,0.05043145580427143,6,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,BKD,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,97,93,False,False
170,TBPH,8,Healthcare,Biotechnology,NASDAQ,1.3952815517481931,87,1.4760917372268185,1.6375887828982791,95,92,31.02,19.65999984741211,0.04544397441231223,7,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,True,TBPH,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,90,93,False,False
171,CGNX,7,Technology,Scientific & Technical Instruments,NASDAQ,1.4497528518691043,89,1.4494353227155974,1.0138221601532527,40,82,31.11,56.029998779296875,0.055990426773800714,6,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,CGNX,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,89,49,False,False
172,GEV,8,Industrials,Specialty Industrial Machinery,NYSE,1.4991628685533482,90,1.5250508200559958,1.212802509266789,82,97,31.15,830.3400268554688,0.045221504009286484,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,GEV,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,91,77,False,False
173,SDRL,8,Energy,Oil & Gas Drilling,NYSE,1.3909614329911628,87,1.3167565545054138,1.1730076581603703,43,54,31.24,44.209999084472656,0.045270924127103394,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,SDRL,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,83,74,False,False
174,CYD,8,Consumer Cyclical,Auto Manufacturers,NYSE,2.0186981096765493,97,2.23786825009074,2.021294385832012,96,99,31.26,55.95000076293945,0.04442741599365158,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,CYD,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,98,97,False,False
175,AEM,8,Basic Materials,Gold,NYSE,1.5778913625796216,92,1.47115836310658,1.5218776479748681,90,90,31.3,228.25999450683594,0.042185598360284154,7,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,AEM,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,90,91,False,False
176,IBIT,1,unknown,unknown,Market Pulse,0.6250991062618698,4,0.5868861095773885,0.7523575611352353,13,81,31.62,38.41999816894531,0.062197901465346504,0,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': False, 'i': False, 'm': True}",-1,False,IBIT,Downward,"Bearish posture, trading below major MAs.",4,,,3,7,False,False
177,WPM,8,Basic Materials,Gold,NYSE,1.520039895997686,90,1.4643458878023257,1.549626076958723,81,85,31.85,150.3800048828125,0.04576975577241018,7,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,WPM,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,90,91,False,False
178,MTZ,8,Industrials,Engineering & Construction,NYSE,1.5324133373453885,91,1.437071223162278,1.3125440898989127,81,85,31.87,283.8599853515625,0.04470010966559274,7,False,True,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,MTZ,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,89,85,False,False
179,CRS,8,Industrials,Metal Fabrication,NYSE,1.3711827050342562,86,1.346010051397852,1.3065217328565937,89,76,31.91,389.7300109863281,0.04486255903886753,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,CRS,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,85,84,False,False
180,GDX,8,n/a,Index/ETF,Market Pulse,1.6743583558388613,93,1.6057358061244502,1.7511612792527265,92,89,31.92,106.26000213623047,0.04813665053380682,7,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,VanEck Gold Miners ETF,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,93,94,False,False
181,KLAC,8,Technology,Semiconductor Equipment & Materials,NASDAQ,1.4707267531534287,89,1.423356034654856,1.521114990759252,90,76,31.93,1496.0,0.041572110395669375,7,True,False,False,False,True,AI Scanner,"{'c': True, 'a': True, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",64,False,KLA Corporation,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,88,91,False,False
182,TATT,8,Industrials,Aerospace & Defense,NASDAQ,1.4240349885817747,88,1.3317925243236421,1.4034201316414192,85,95,32.05,52.849998474121094,0.04810109633752962,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,TATT,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,84,88,False,False
183,ZIM,8,Industrials,Marine Shipping,NYSE,1.630461294956125,93,1.2194725605556487,1.4096097106316556,56,15,32.09,29.270000457763672,0.05179121249338004,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,ZIM,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,75,88,False,False
184,HP,8,Energy,Oil & Gas Drilling,NYSE,1.5217989134916907,91,1.3774723855095847,1.3473884388572777,85,20,32.43,35.630001068115234,0.049268098683912895,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,HP,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,87,86,False,False
185,DXPE,8,Industrials,Industrial Distribution,NASDAQ,1.46381612518265,89,1.3136291069865214,1.1422825248091533,31,95,32.66,149.1300048828125,0.04740830519179144,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,DXPE,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,83,70,False,False
186,CHRW,8,Industrials,Integrated Freight & Logistics,NASDAQ,1.440917780574039,88,1.3076614877665258,1.4693285416605888,88,82,32.72,190.05999755859375,0.048702670307617796,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,CHRW,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,83,90,False,False
187,JOUT,8,Consumer Cyclical,Leisure,NASDAQ,1.4193271624253039,88,1.3453176835733203,1.259545968548444,75,87,32.81,50.5,0.04680338944538985,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,JOUT,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,85,81,False,False
188,NE,8,Energy,Oil & Gas Drilling,NYSE,1.5663388846569946,91,1.4600481732196233,1.1539823058750587,66,39,32.88,45.52000045776367,0.04849515857050135,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,NE,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,90,72,False,False
189,ANET,5,Technology,Computer Hardware,NYSE,1.0577767214590597,51,1.0378669093668538,1.0741346231265403,63,91,32.96,132.7899932861328,0.052576062694447874,3,True,False,True,False,True,memory,"{'c': False, 'a': False, 'n': False, 's': False, 'l': False, 'i': False, 'm': True}",-1,False,ANET,Sideways,"Weakening, slipped below MA50 but holding MA200.",2,Test,2026-02-23,47,61,False,False
190,APH,8,Technology,Electronic Components,NYSE,1.3607346474542479,85,1.3032342791898466,1.401764596754112,93,91,32.99,151.0399932861328,0.0474803333166931,7,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,APH,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,82,88,False,False
191,EFXT,8,Energy,Oil & Gas Equipment & Services,NYSE,1.7673664148642758,95,1.6620697035155618,1.6199353074356388,93,87,33.04,19.450000762939453,0.04755784155331216,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,True,EFXT,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,94,93,False,False
192,KRYS,7,Healthcare,Biotechnology,NASDAQ,1.4183901641675123,88,1.5354101063127876,1.5489869980765985,88,22,33.05,261.79998779296875,0.05156963455206817,4,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,True,KRYS,Sideways,"Weakening, slipped below MA50 but holding MA200.",2,,,91,91,False,False
193,SPHR,8,Communication Services,Entertainment,NYSE,2.028246362398995,97,2.08858313712112,2.000604121018312,96,54,33.11,114.23999786376953,0.050443294944824794,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,SPHR,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,97,97,False,False
194,DAKT,8,Technology,Electronic Components,NASDAQ,1.5133129695677574,90,1.4167912465120207,1.1625470076116704,69,66,33.17,27.729999542236328,0.04453659622443815,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,DAKT,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,88,73,False,False
195,CALY,8,Consumer Cyclical,Leisure,NYSE,1.6328854684834788,93,1.5847431900504914,1.6125221286687124,83,83,33.24,14.600000381469727,0.05577299547135352,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,CALY,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,92,93,False,False
196,TFPM,8,Basic Materials,Other Precious Metals & Mining,NYSE,1.4254063974105082,88,1.3444940789421704,1.5218642376595342,89,90,33.24,37.709999084472656,0.048016818368699164,7,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,True,TFPM,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,85,91,False,False
197,B,8,Basic Materials,Gold,NYSE,1.7263453214820017,94,1.7471879238953423,1.988031952757012,95,88,33.3,47.959999084472656,0.04926724450112378,7,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,True,B,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,95,97,False,False
198,IBP,8,Consumer Cyclical,Residential Construction,NYSE,1.4288777003194286,88,1.4306734598385817,1.2781004111734116,81,89,33.39,325.42999267578125,0.049872484504492755,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,IBP,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,89,83,False,False
199,NEM,8,Basic Materials,Gold,NYSE,1.7031055510074462,94,1.7048875704165496,1.7799936389463946,93,92,33.48,122.12999725341797,0.0504965380275096,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,True,NEM,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,94,95,False,False
200,RGLD,8,Basic Materials,Gold,NASDAQ,1.4825958793932634,90,1.4803218567495535,1.559587507349053,67,61,33.55,285.5400085449219,0.04686358828646471,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,True,RGLD,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,90,92,False,False
201,MAMA,8,Consumer Defensive,Packaged Foods,NASDAQ,1.7407289819733525,94,1.6917336616520764,1.536049016398258,87,35,33.73,15.890000343322754,0.046763461535378234,7,False,True,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,MAMA,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,94,91,False,False
202,DRD,8,Basic Materials,Gold,NYSE,1.8045244318774563,95,1.8687698261011767,2.0905423734322084,97,93,33.79,35.84000015258789,0.0559231644130105,7,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,True,DRD,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,96,97,False,False
203,VISN,8,Technology,Communication Equipment,NASDAQ,1.8389374182049614,95,1.8596382234891955,2.141499992218216,98,100,33.82,18.969999313354492,0.047895157613808095,7,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,VISN,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,96,98,False,False
204,BKTI,8,Technology,Communication Equipment,NYSE MKT,1.5024015559282637,90,1.4895720814005249,1.6262560243740853,89,98,33.87,85.58999633789062,0.04736868840218393,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,BKTI,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,90,93,False,False
205,ENLT,8,Utilities,Utilities - Renewable,NASDAQ,2.5417840995011334,99,2.391900499812443,2.0979111559393466,95,94,33.88,70.05000305175781,0.059105750047322936,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,ENLT,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,98,98,False,False
206,ATNI,8,Communication Services,Telecom Services,NASDAQ,1.536137393013846,91,1.644917685895832,1.3638242085083505,81,21,33.93,28.020000457763672,0.048970115385157706,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,ATNI,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,93,86,False,False
207,AEO,7,Consumer Cyclical,Apparel Retail,NYSE,1.665594977885709,93,1.5995473992287952,1.6603129191219366,91,23,33.94,25.260000228881836,0.0498812329765064,4,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,AEO,Sideways,"Weakening, slipped below MA50 but holding MA200.",2,,,92,93,False,False
208,TPC,8,Industrials,Engineering & Construction,NYSE,1.8978935103082681,96,1.7926752239308215,1.8246786575965903,95,97,34.09,86.9000015258789,0.047862898515922875,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,TPC,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,95,95,False,False
209,AXGN,8,Healthcare,Medical Devices,NASDAQ,1.7971976625311803,95,1.7462761573057568,1.739302631570179,96,78,34.4,35.29999923706055,0.05006073180344981,7,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,AXGN,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,95,94,False,False
210,THR,8,Industrials,Specialty Industrial Machinery,NYSE,1.5526797902384615,91,1.5505632520251202,1.410018059929681,78,17,34.45,51.02000045776367,0.05028840997375951,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,THR,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,92,88,False,False
211,ELA,8,Consumer Cyclical,Luxury Goods,NYSE MKT,1.510182481794509,90,1.4892050077031034,1.7779792897132465,93,78,34.46,13.239999771118164,0.04456194068487276,5,True,False,True,True,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,ELA,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,90,95,False,False
212,RRX,8,Industrials,Specialty Industrial Machinery,NYSE,1.4577173300305228,89,1.4248829032361585,1.0382089790853293,29,43,34.56,215.36000061035156,0.05196614555379818,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,RRX,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,89,54,False,False
